id,bucket,is_root,spam,text,parent_text
1822,experiment,False,1,If builders built buildings the way programmers programmed then stuff,If builders built buildings the way programmers programmed then stuff
2078,experiment,False,0,Serval studies have shown that chemicals can affect horomone distubation,Serval studies have shown that chemicals can affect horomones distubation
2334,experiment,False,0,"immediately after becoming president, I will meet this economy challenge head on","Immediately after becoming president, I will meet this economy challenge head-on."
2590,experiment,False,1,if builders build houses the way the programmers program the woodpeckers would,if builders build houses the way programmers program woodpeckers would
31,experiment,True,0,If there is a major attack on this country it will bear the fingerprints of al-qaeda,
287,experiment,False,0,"if builders built houses the way programmers, the first woodpecker would destroy civilisation","if builders built houses the way programmers, the first woodpecker would destroy civilization"
543,experiment,False,0,It's clear that the economic system has improved from the September through it is still fragile,it is clear that the economic system has improved from September though it is still fragile
799,experiment,False,0,He promised her he'd be on time for the party tonight,He promised her he'd be on time for the party tonight
1055,experiment,False,0,I am currently pregnant and fear for the safety of the baby.,i am currently pregnant and fear for the safety of my second child when born
1311,experiment,False,0,"there is no hope for peace, it is a lost cause","there is no hope for peace, it is a lost cause"
1567,experiment,False,0,can you pay the rent a little earlier this month.,can you pay the rent a little earlier this month.
1823,experiment,False,1,The lack of transparency in the negotiations for an agreement,The lack of transparency in the negotiations for an agreement
2079,experiment,False,1,They are illegal immigrants escaping from war and violence in,They are illegal immigrants unless they can prove they are escaping from war or violence
2335,experiment,False,0,she rested her fork on the edge of the plate and he realized she wasnt wearing a ring,she rested her fork on the edge of her plate and he noticed she wasn't wearing a ring
2591,experiment,False,0,"she changed the subject quickly, using her fork depleted and","she changed the subject quickly, using her fork to deflect"
32,experiment,True,0,"Will you investigate the gravest crimes of the Bush administration, including torture and warrantless wiretapping?",
288,experiment,False,0,"If builders built houses the way programmers build programs, the first woodpecker to come along would have destroyed civilization","If builders built houses the way programmers built programs, the first woodpecker to come along would destroy civilization"
544,experiment,False,0,he promised me he'd on time to the party tonight,he promised me he'd on time to the party tonight
800,experiment,False,0,If there is a major attack in this country it will bear the fingerprints of al-queda.,If there is a major attack on this country it will bear the fingerprints of al-qaeda
1056,experiment,False,0,"There is no hope for peace, it is a lost cause.","There is no hope for peace, it is a lost cause"
1312,experiment,False,0,If you ask me i'd slap those tough kids down before they start troubling,if you ask me i'd slap those tough kids down before they start any trouble
1568,experiment,False,0,We always know that millatary force will sometimes be nessrary,We also know that military force will also be sometimes necessary
1824,experiment,False,0,A teenage girl loved buying clothes. She went shopping with her mum. They went by bus.,A teenage girl loved buying clothes. She went shopping with her mum. They travelled by bus.
2080,experiment,False,1,"they want to keep it all themselves,.. but i don't care so, it'll end up being a rich ghetto","they want to keep it all themselves,.. but I don'tt care so, it'll end up being a rich ghetto"
2336,experiment,False,0,He promised her that he would be on time for the party tonight,He promised her that he would be on time for the party tonight.
2592,experiment,False,1,They are illegal immigrants until they prove war they are,They are illegal immigrants until they prove they are escaping war and
33,experiment,True,0,We also know that military force will sometimes be necessary,
289,experiment,False,0,The biggest challenge of the 21st century is the irony of technologies in abundance in the hands of those with scarcity,The biggest challenge of the 21st century is the irony of technologies of abundance in the hands of those thinking in terms of scarcity
545,experiment,False,0,One who travels half the world and decides to settle in a special place without being invited cannot be called a real refugee.,"One who travels half the world and is willing to settle in a special place of his or her desire without being invited or granted the right beforehand, cannot be called a real refugee"
801,experiment,False,0,New research demonstrates that those chemicals are dangerous for the next generation,New research is demonstrating that some chemicals are dangerous for the next generation
1057,experiment,False,0,"If y'd ask me I w'd hace slap those tough kids down for you, it would have saved a lot of trouble","If y'd ask me, I w'd have slap those tough kids down for you, it would have saved a lot of trouble."
1313,experiment,False,0,Research shows that some chemicals all around can be more dangerous than we thought.,Research shows that some chemicals all around can be more dangerous than we thought.
1569,experiment,False,0,"he was an old man in a torned jacket, he walked away slowly","he was an old man in torned jcket, he walked very slowly"
1825,experiment,False,0,The biggest challenge of the 21th century is the irony of technologies,The biggest challenge of the 21th century is the irony of technologies
2081,experiment,False,0,"Listen, I've lived amongst them my whole life, you can't trust them.","Listen, I've lived amongst them my whole life, you can't trust them."
2337,experiment,False,0,It was obvious that the boy's story was flimsy. He was at the movies but he couldn't remember the characters names of the players.,It was obvious to me that the boy's story was flimsy. He claimed to be at the movies but he couldn't remember the characters of the players.
2593,experiment,False,1,"I'm going to be the republic convention, until not the democracy","I'm going to the republican convention, not to attack the democratic."
34,experiment,True,0,This is the most serious financial situation we have known in generations,
290,experiment,False,1,If this proposed something had been in place it would have undermined our ability to,"If this proposed regulation had been in place it would have undermined our ability to protect the bald eagle, the grizzly bear and the gray whale"
546,experiment,False,0,"This kid's been kicked around all his life, born in a slum, his mother dies when he was nine","This kid's been kicked around all his life, born in a slum, mother dead since he was nine, lived in an orphanage for a year and a half"
802,experiment,False,0,"If there is a major attack on this country, it'll bear the fingerprints of al-qaeda",If there is a major attack on this country it'll bear the fingerprints of al-quaeda
1058,experiment,False,0,"let me show you that i'm innocent and did nothing wrong, a crime has not been proven here","Let me show you that I'm innocent and did nothing wrong, a crime has not been proven here."
1314,experiment,False,0,he promised hed be on time for the part thonight.,He promised hed be on time for the part thonight
1570,experiment,False,0,research has shown chemicals are passed from generation to generation,research has shown chemicals are passed from generation to generation and endanger all
1826,experiment,False,1,The lack of transparency in the negotiations of an agreement,The lack of transparency in the negotiations for an agreement
2082,experiment,False,1,"it's no secret, children from slum backgrounds and potential sja","it's no secret, children from slum backgrounds and potential sja"
2338,experiment,False,0,by the way I cant come get you but its only dozen kilometers,by the way I cant come get you but its only dozen kilometers
2594,experiment,False,1,the biggest challenge of twentieth century is technology . .,the biggest challenge of 21st century is technology . .
291,experiment,False,0,"Listen I've lived among them my whole life; they're all liars, you can't believe anything they say","Listen I've lived among them all my life, you can't believe a word they say, you know that, they're born liars"
547,experiment,False,0,Dont forget to leave the door open when you leave the office.,Don't forget to leave the door open when you leave the office.
803,experiment,False,1,my governement over ight preority is to overide our country economy,My government's overriding priority is to protect my country's economy
1059,experiment,False,1,Its not secret children from bad backgrounds are potential to society,"It's no secret, children from bad backgrounds are potential menaces to society."
1315,experiment,False,1,is there a major attack in this country it will be the mark,is there a major attack in this country it will be the mark
1571,experiment,False,1,Dinosers and human walked the Earth with full of st,Dinosors and humans walked the Earth at the same time.
1827,experiment,False,0,"By the way I can't come and fetch you, but it's only a dozen kilometers, you can hitch-hike down the hill","By the way, I can't come and fetch you, but it's only a dozen kilometers, you can hitch-hike down the hill"
2083,experiment,False,0,A teenaged girl loved buying clothes with her mum.  They went to the mall by bus.,A teenaged girl loved buying clothes with her mum. They went to the mall by bus.
2339,experiment,False,1,don't forget to leave the door open when you leave so that,don't forget to leave the door open when you leave so that
2595,experiment,False,0,"the kid is kicked around to be born in a slum, his mom died when he was nine.","the kid is kicked around born in a slum, his mom dies when he's nine."
36,experiment,True,0,"If you ask me I'd slap those tough kids down before they start any trouble, it saves a lot of time and money",
292,experiment,False,1,My Government's overall liability is to sort out the.......not sure,My Government's overriding priority is to ensure the stability of the British economy
548,experiment,False,0,can you pay the rent a little earlier this month>?,can you pay the rent a little earlier this month>?
804,experiment,False,1,studies have already shown that Triclosan alters hormons in lab animals,Studies have already shown that Triclosan alters hormones in laboratory animals
1060,experiment,False,0,Don't forget to leave the door open when you leave.,Don't forget to leave the door open when you leave.
1316,experiment,False,0,"Listen, Ive lived amongst them all my life. You can't believe a word. you know that","Listen, i've lived amoungst them all my life, you can't believe a word, you know that."
1572,experiment,False,0,This is an outstanding performance by a female actor in leading role.,This is an outstanding performance by a female actor in a leading role
1828,experiment,False,0,The king of the polar bears lived among the icebergs in the north of the country. He was a monstrous Beast with silver hair in the midnight sun with big claws and sharp teeth.,The king of the polar bears lived among the icebergs in the north of the country. He was a monstrous Beast with silver hair under the midnight sun with big claws and sharp teeth.
2084,experiment,False,0,"Listen, I've lived amongst them my whole life, you can't trust them","Listen, I've lived amongst them my whole life, you can't trust them."
2340,experiment,False,0,There once was a man called fortune (His eye is bandaged),There once was a man called fortune (His eye is bandaged)
2596,experiment,False,1,"one night, two guys went down to the euglic a night, and they tried to","One night, two guys from euglic went down to the river to hunt seals . It turned out to be foggy and calm."
37,experiment,True,0,"This kid's been kicked around all his life, born in a slum, mother dead since he was nine, lived for a year and a half in an orphanage when his father was serving a jail term for forgery, he's a wild angry kid, that's all he's ever been",
293,experiment,False,0,"It's no secret, children from bad backgrounds are potential menaces to society.","It's no secret, children from slum backgrounds are potential menaces to society"
549,experiment,False,0,It's not just for work. It's not just for play,"It's not just for work, it's not just for play"
805,experiment,False,0,"The socialism is for the rich, it's bailing out the banks","The socialism is for the rich, it's bailing out the banks."
1061,experiment,False,0,He promised he'd be on time on the party tonight.,He promised he'd be on time for the party tonight
1317,experiment,False,0,Dinosaurs and humans walked the earth at the same time,Dinosaurs and humans walked the earth at the same time
1573,experiment,False,1,my governments number one priority is to take car of,My governments number one priority is to take car of
1829,experiment,False,0,"if builders built houses like programmers write programs, the woodpecker would have destroyed civilization.","if builders built houses like programmers write programs, the woodpecker would have destroyed civilization."
2085,experiment,False,0,Triscolan is an antibiotic ingredient found many personal products such as soap and cosmetics. It has been found to be one of the top ten contaminants in US rivers and lakes. It has toxic effects.,"Triclosan is anti-bacterial ingredient in many cosmetics and pesonal care products. Half of all antibacterial liquid soaps, deodorants, detergents, toothpastes. 
Studies have found that triclosan is among the top 10 contaminants in US rivers, lakes. 
Triclosan produces toxic effects."
2341,experiment,False,0,"The teenage girl loved clothes, she went to the town with her mom","The teenage girl loved clothes, she went into town with her mum"
2597,experiment,False,0,There was once an oldman who was fortuned(his eyes were bandaged),There was once an old man whom fortune (his eyes were bandaged)
38,experiment,True,0,"Listen I've lived among them all my life, you can't believe a word they say, you know that, they're born liars",
294,experiment,False,0,immediately after I become a president I will confront this economic challenge,Immediately after I become president I will confront this economic challenge head-on by taking all necessary steps
550,experiment,False,1,The king of the polar bears was wise and burly; he was monstrous big. He lived in the old North kingdom. He would rise to the,"The King of the Polar Bears lived among the icebergs in the far north country. He was old and monstrous big; he was wise and friendly to all who knew him. His body was thickly covered with long, white hair that glistened like silver under the rays of the midnight sun. His claws were strong and sharp, that he might walk safely over the smooth ice or grasp and tear the fishes and seals upon which he fed."
806,experiment,False,0,This is an outstanding performance by a female actor in a leading role,This is an outstanding performance by a female actor in a leading role
1062,experiment,False,0,The young boy was suddenly hit by the little girl,the young boy was suddenly hit by the little girl.
1318,experiment,False,0,Let me show that I'm innocent and did no wrong.,Let me show that I'm innocent and did no wrong
1574,experiment,False,0,The crisis did not develop over night and will not be solved over night,The crisis did not develop over night and will not be solved over night.
1830,experiment,False,0,"This boy, let's say he's the product of a broken home or a filthy neighbourhood. We can't help that. We have to decide whetever he's guilty.","This boy, let's say he's the product of a broken home or a filthy neighborhood, we can't help that. We have to decide whetever he's guilty."
2086,experiment,False,0,can you pay the rent a little earlier this month,can you pay the rent a little earlier this month
2342,experiment,False,0,"The polar bear was massive, it was furry and white","The polar bear was massive, it was furry and white"
2598,experiment,False,0,"mmediately after I become president, I will tackle economic problems.","mmediately after I become president, I will tackle economical problems"
39,experiment,True,0,It is obvious to me that the boy's entire story was flimsy: he claimed he was at the movies during the time of the killing and yet one hour later he couldn't remember the names of the films he saw or who played in them,
295,experiment,False,0,All difficult things have their origin in that things that were easy,"All difficult things have their origin in that which was easy, and great things in that which was small"
551,experiment,False,0,Don`t forget to leave the door open when you leave the office so the cleaner can come in,Don't forget to leave the door open when you leave the office so the cleaners can come in
807,experiment,False,0,"they want to keep it for themselves, and I don't blame them. But it ends up being a rich ghetto.","they want to keep it all for themselves and I don't blame them, but it ends up being a rich ghetto"
1063,experiment,False,0,"IF the proposed regulations were in place, it would have prevented us from protecting the bald eagle and grizzly bear","IF the proposed regulations had been in place, it would have prevented us from protecting the grizzly bear, bald eagle and whale."
1319,experiment,False,0,"If the proposed regulation had been in place, it would prevent protection to grizzly bears and bald eagles.","If the proposed regulation have been in place it would prevent protection to grizzle bear, bald eagle and whale"
1575,experiment,False,0,don't forget to leave the door open when leaving the office,Dont forget to leave the door open when leaving the office
1831,experiment,False,0,They are illegal immigrants until they prove they're escaping a war or are persecuted by their government.,They are illegal immigrants until they prove they're escaping a war or they are persecuted by their government.
2087,experiment,False,0,"This kid's been kicked around all his life, born in a slum, his mom dies when he's nine","This kid's been kicked around all his life, born in a slum, his mother dies when he was nine"
2343,experiment,False,0,"they want to keep it for themselves, and I don't blame them it ends up a rich ghetto","they want to keep it for themselves, and I don't blame them, it ends up a rich ghetto"
2599,experiment,False,0,"it was obvious that boys story was filmsy. He was at movies but he could not remember the character's name, nor the players.","it was obvious the boy's story was flimsy. He was at the movies but he couldn't remember the character's name, or the players."
40,experiment,True,0,"This boy, let's say he's the product of a broken home and a filthy neighbourhood, we can't help that, we get to decide whether he's innocent or guilty",
296,experiment,False,0,This is the most serious financial situation we have known in generations,This is the most serious financial situation we have known in generations
552,experiment,False,0,"We can't point the finger at any one party, responsibility is shared.","We can't point the finger at any political party, responsibility is shared"
808,experiment,False,0,"If you ask me, I'd slap those kids down before they cause trouble, make it easy","If you ask me, I'd slap those tough kids down before they cause trouble, it would save a lot of time and money"
1064,experiment,False,0,"If there is a major attack on this country, it will bring the fingerprints on al-quaeda","If there is a major attack on this country, it will bring the fingerprints of al-queada"
1320,experiment,False,0,"it's no secret , Children from slum background is menance to society",its no secret. Children from slum background is menace to society
1576,experiment,False,1,It's clear that the financial safety can check your p,"It's clear that the financial system, although improved in september, it is still fragile"
1832,experiment,False,0,One who travels half across the world in a place of his or her desired choice without being invited cannot be called a real refugee,One who travels half across the world and settles in a place of his or her chosen desire without being invited can not be called a real refugee.
2088,experiment,False,1,Several studies have showed that tricolorism have tried to do,Several studies have show that tricolorism have tried to do
2344,experiment,False,0,"This boy, let's say he's a product of a broken home or a filthy neighborhood. We can't help that","This boy, let's say he is a product of a broken home or filthy neighborhood. We can't help that"
2600,experiment,False,0,The polar beer was massive. It was flurry and white.,"The polar bear was massive, it was furry and white."
41,experiment,True,0,"It's no secret, children from slum backgrounds are potential menaces to society",
297,experiment,False,0,This is the most serious financial situation we have known in decades.,This is the most serious financial situation we have known in generations
553,experiment,False,0,Dinosaurs and humans walked the earth at the same time.,Dinosaurs and humans walked the earth at the same time.
809,experiment,False,0,They want to keep it all to themselves and i dont blame them,they want to keep it all to themselves and I don't blame them
1065,experiment,False,0,Dinosaurs and humans walked the earth at the same exact time,Dinosaurs and humans walked the earth at the same exact time
1321,experiment,False,0,We will investigate the people who did and what they did,Will you investigate the people who did what they did.
1577,experiment,False,0,This is the most serious financial crisis we have seen in years,This is the most serious financial crisis we have seen in years
1833,experiment,False,0,I'm going to the republic convention not to attack the government but to explain why i vote for john MClean.,I'm going to the republican convention not to attack the democrats but to explain why i vote for john MClean.
2089,experiment,False,0,The lack of transparency found in global issues is alarming,The lack of transparency in agreements of global issues is alarming.
2345,experiment,False,1,my overriding priority is the best to be overlapping authority,my overriding priority is the best to be overlapping authority
2601,experiment,False,0,We cannot point finger at any political party. All the responsibilities were shared,we can't point finger at any political party. All responsibility is shared
42,experiment,True,0,"He was a very old man in a torn jacket, he walked very slowly, he was dragging his left leg and trying to hide it, because he was ashamed, sad that nobody knows him. So he wouldn't really lie, but make himself believe some facts to make himself important.",
298,experiment,False,0,"If builders built houses like the way programmers build programs, the first woodpecker would destroy it.","If builders built houses the way programmers built programs, the first woodpecker to come along would destroy civilization"
554,experiment,False,0,we also know that military force will sometimes be necessary,we also know that military force will sometimes be neccesary
810,experiment,False,0,He promised me he'd on time to the party that night,He promised me he'd on time to the party that night
1066,experiment,False,0,"it is clear that the financial system, is in a better state that it was in September, but it is still fragile.","It is clear that the financial system, although better then it was in September, is still fragile"
1322,experiment,False,0,He promised hed be on time for the part thonight.,He promised hed be on time for the part thonight
1578,experiment,False,0,it is not secret child from bad society are problem,Its not secret children from bad society are problem . .
1834,experiment,False,0,"We can't point fingers at any political party, any responsibility is shared.","We can't point fingers at any political party, responsibility is shared"
2090,experiment,False,0,"If there is a major attack on this country, it will bear the fingerprints of al-qaeda",If there is a major attack on this country it will bear the fingerprints of al-qaeda
2346,experiment,False,0,They are illegal immigrants until they prove that they are coming from a war-torn country,They are illegal immigrants until they prove that they are coming from a war-torn country
2602,experiment,False,1,Once who travel across the world willing to travel more,Once who travel across the world willing to travel more
43,experiment,True,0,How will the cultural and religious aspects of so many migrants impact E.U. society?,
299,experiment,False,0,all difficult things start with what is easy and great with that which is small,"All difficult things have their origin in that which is easy, and great things in that which is small"
555,experiment,False,0,We know that military force will sometimes be necessary .,We also know that military force will sometimes be necessary.
811,experiment,False,0,"Listen I've lived among them my whole life; they're all liars, you can't believe anything they say","Listen I've lived among them my whole life; they're all liars, you can't believe anything they say"
1067,experiment,False,0,"If there is a major attack on this country, it will bear the fingerprint of Al-Qaeda.","If there is a major attack on this country, it will bear the fingerprint of Al-Quaeda"
1323,experiment,False,0,"Don't forget to leave the door open when you leave the office, so the people robbing us don't break the windows","Don't forget to leave the door open when you leave the office, so the people robbing us don't break the windows."
1579,experiment,False,0,"It's not just for work , it's not just for play","It's not just for work, it's not just for play."
1835,experiment,False,0,She rested her fork on the edge of her plate and he immediately noticed she was wearing no wedding ring. He immediately changed the subject,She rested her fork on the edge of her plate and he immediately noticed that she was wearing no wedding ring. He immediately changed the subject
2091,experiment,False,0,research shows that chemical pass from generation to generation theyt do,research shows that chemical pass from generation to generation theyt do
2347,experiment,False,0,The lack of transparency in the deal which will affect all the people is so undemocratic,The lack of transparency in the deal which will affect all the people is so undemocratic
2603,experiment,False,1,"This boy, let's say he is a modern of broken","This boy, let's say he' s a product of brocken,,"
44,experiment,True,0,"They are illegal immigrants until they prove they are escaping a war, or they are persecuted by their government or with the complicity of it. The reality is that only a tiny part of them are refugees, most of them are economic immigrants trying to enter in Italy illegally.",
300,experiment,False,0,"One who travels across half the world, and is ready to settle in a place of his or her desire, without being invited, cannot be called a true refugee.","One who travels across half the world and is willing to settle in one special place of his or her desire without being invited or granted the right beforehand, cannot be called a real refugee"
556,experiment,False,1,"There was once a man who was stolen sight from,","There was once an old man whom fortune was stolen sight from, so he was blind."
812,experiment,False,0,"Two men from Euglac were hunting seal down by the shore. They saw a canoe comming there were five men inside. They thought they had come to make war on the people. One of them said ""there are arrows in the canow, we must fight them"" the other said my relatives do not know where I mean, I cannot fight them because they do no know where to look for me."" Very well said the other man and sent him back to the village. When he got back to his house he made a fire and told the others what happened. ""I went with the ghosts and fought the men, many of them were killed and many of us were killed. They said I was hit but I did not feel sick. I was with the ghosts."" That morning when the sun rose something black flew out of his mouth. He was Dead.","One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said:

""What do you think? We wish to take you along. We are going up the river to make war on the people.""

One of the young men said,""I have no arrows.""

""Arrows are in the canoe,"" they said.

""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them.""

So one of the young men went, but the other returned home.

And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that Indian has been hit."" Now he thought: ""Oh, they are ghosts."" He did not feel sick, but they said he had been shot.

So the canoes went back to Egulac and the young man went ashore to his house and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick.""

He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried.

He was dead."
1068,experiment,False,1,it's no secret that people from poor backgrounds and slum children and a menace to society,its no secret that children from slum backgrounds and a menace to society
1324,experiment,False,1,It's been proven from time to time that children from poor backgrounds,It's been prove from time to time that children from poor backgrounds
1580,experiment,False,0,will you investigate the great crimes of the Bush administration,Will you investigate the great crimes of the Bush administration.
1836,experiment,False,0,The biggest challenge of the 21st century is the abundant technology,The biggest challenge of the 21st century is the iron of abundant technology
2092,experiment,False,0,There was once an old man F was his name,There was once a old man F was his name
2348,experiment,False,0,Several studies have shown that chemicals can affect horomone distubation,Serval studies have shown that chemicals can affect horomone distubation
2604,experiment,False,1,"The lack of transparency that affect people, that it is e",The lack of transparency that effect people that lack e
45,experiment,True,0,"One who travels across half the world and is willing to settle in one special place of his or her desire without being invited or granted the right beforehand, cannot be called a real refugee",
301,experiment,False,0,This is an outstanding performance by a female actor in a leading role.,This is an outstanding performance by a female actor in a leading role
557,experiment,False,0,Don't forget to leave the door open when your finished so people robbing us don't break the windows.,Don't forget to leave the door open when you leave the office so the people robbing us don't break the windows
813,experiment,False,0,He promised he'd be on time for the party tonight.,He promised he'd be on time for the party tonight.
1069,experiment,False,0,The young boy was suddenly hit by the little girl,The young boy was suddenly hit by the little girl
1325,experiment,False,0,Several studies have shown that tricolan can disrupt hormone regulation,Several studies have shown that tircolan can disrupt hormone regulation.
1581,experiment,False,0,my government overriding inteerst is the interest of the British public,My governments overriding responsibility is to protect the interests of the british government
1837,experiment,False,0,Triclosan is an antibacterial agent used in many cosmetic and cleaning products.,Triclosan is an antibacterial agent used in many cosmetic and cleaning products
2093,experiment,False,1,my governments number one priority is to take car of,my governments number one priority is to take car of
2349,experiment,False,1,the king of polar bears is lived in the ninth century,The king of the polar bears lived in the ninth century
2605,experiment,False,0,A teenage girl loved shopping. She went shopping with her mom. She went by bus.,A teenage girl loved buying clothes. She went shopping with her mum. She went by bus.
46,experiment,True,0,"Triclosan is an anti-bacterial ingredient in many cosmetics and personal-care products. These include nearly half of all commercial antibacterial liquid soaps, cleansers, deodorants, detergents, toothpastes, and mouthwashes.

Water testing studies by the U.S. Geological Survey have found that triclosan is among the top 10 persistent contaminants in U.S. rivers, streams, lakes, and underground aquifers. Of related concern, triclosan persists in the environment, accumulating as it passes up the food chain to our bodies, and contributes to reduced resistance to antibiotics.

Triclosan, has been shown to produce toxic hormonal effects, known as endocrine disruption, on the development of the thyroid gland in tadpoles, and on sex ratios and fin length in fish. Lab studies on rats have shown that triclosan is toxic to normal liver enzymes. In humans, this preservative has been linked to allergies, asthma, and eczema.",
302,experiment,False,0,"While our brothers and sisters are being killed, Mubrak and his cronies sit by and do nothing","While our brothers and sisters are being killed, Mubarak and his cronies sit by and do nothing"
558,experiment,False,0,"let me show you that I am innocent and that I didn't do anything wrong, no crime has been proven here","Let me show you that I'm innocent and that I didn't do anything wrong, a crime has not been proven here"
814,experiment,False,0,"There is no hope for peace, it is a lost cause","There is no hope for peace, it is a lost cause"
1070,experiment,False,0,"Don't forget to leave the door open when you leave, so the cleaning person can come in.","Dont forget to leave the door open when you leave, so the cleaning person can come in."
1326,experiment,False,0,"Listen i've lived among them my entire life, you won,t believe a word those say, the're born liars.","Listen i've lived among them, my entire life. You can't believe a word they say, they're born liars"
1582,experiment,False,0,How will the cultural and reguiligous aspects affect E.U policy,How will the cultural and regligious aspects affect the E.U. policy?
1838,experiment,False,0,"The boy is from the broken home,though he is innocent","The boy is from a broken home, though that won't tell if he is innocent or guilty"
2094,experiment,False,1,"this is something for rich, it is bailing out for the","this is something for rich, it is bailing out for the"
2350,experiment,False,0,I'm going to republic candidate not to revolt democratic candidate but to support John Mccaine,Im going to republican candidate not to destroy demoratic candidate but to support John Mccain
2606,experiment,False,0,the biggest challenge in the 21st century is the irony of abundance in the face of scarcity,the biggest challenge of the 21st century is the irony of abundance in the face of scarcity
47,experiment,True,0,"Several studies have shown that triclosan may alter hormone regulation in laboratory animals or cause antibiotic resistance, and some consumer groups and members of Congress want it banned in antiseptic products like hand soap. The F.D.A. has already said that soap with triclosan is no more effective than washing with ordinary soap and water, a finding that manufacturers dispute.",
303,experiment,False,0,"they want to keep it all fo rthemselves, but it ends up being a rich ghetto","They want to keep it all for themselves, and I don't blame them, but it ends up being a rich ghetto"
559,experiment,False,1,one he travels around the world and is willing to settle in place for his or her desires,one he travels around the world and is willing to settle down in place for his or her desire
815,experiment,False,0,Don't forget to leave the door open when you leave the office so the people robbing us don't break the windows,Don't forget to leave the door open when you leave the office so the people robbing us don't break the windows
1071,experiment,False,0,"If you'd ask me, I'd slap those kids down before they start trouble, it will save a lot of effort.","If you'd ask me, I'd slap those tough kids down before they start trouble, it would save a lot of effort."
1327,experiment,False,0,Can you pay the rent  little earlier this mount ?,Can you pay the rent a little earlier this month?
1583,experiment,False,0,This is the most financial problem we know in recent years,This is the most serious financial situation we have known in years.
1839,experiment,False,0,Let me show Im innocent and didn't do nothing wrong,Let me show Im innocent and didn't do nothing wrong
2095,experiment,False,0,It was obvious to me that the boy's story was flimsy.  He claimed to be at the movies but he couldn't remember the characters or the players.,It was obvious to me that the boy's story was entirely flimsy. He claimed to be at the movies but couldn't remember the name of the movie or the players in it.
2351,experiment,False,1,We cant point the finger in any politcal party ...,"We can't point the finger in any political party, responsibility is shared"
2607,experiment,False,0,we can not point the finger at any party. resposibiliy is shear,we can not point the finger at any party. resposibiliy is shaer
48,experiment,True,0,"New research is demonstrating that some common chemicals all around us may be even more harmful than previously thought. It seems that they may damage us in ways that are transmitted generation after generation, imperiling not only us but also our descendants.",
304,experiment,False,0,"While our brothers and sisters are being killed, Mubarak and his cronies sit by and do nothing","While our brothers and sisters are being killed, Mubarak and his cronies sit by and do nothing"
560,experiment,False,0,He promised me he'd on time to the party that night,He promised me he'd on time to the party tonight
816,experiment,False,0,This is an outstanding performance by a female actor in the leading role.,This is an oustanding performance by a female actor in a leading role.
1072,experiment,False,0,They want to leave it all for themselves and i don't blame them but it ends up being a rich ghetto.,They want to keep it all for themselves and I don't blame them but it ends up being a rich ghetto
1328,experiment,False,0,Can you pay the rent a little earlier this month?,Can you pay the rent a little earlier this month?
1584,experiment,False,0,"He was a very old man in a torn jacket walking slowly, He hurt his leg.","He was a very old man in a torn jacket, walking slowly, he hurt his leg"
1840,experiment,False,0,"It's obvious to me that the boys story is climsy, he wasn't in the movies","It's obvious to me that the boy's story is flimsy, he claims he was at the movies"
2096,experiment,False,1,"it's no secret, children from slum backgrounds and potential sja","it's no secret, children from slum backgrounds and potential sja"
2352,experiment,False,0,"It's not just for work, it's not just for play","It's not just for work , it's not just for play"
2608,experiment,False,0,she rested her fork on the edge of her plate,she rested her fork on the edge of her plate
49,experiment,True,0,"One night two young men from Egulac went down to the river to hunt seals and while they were there it became foggy and calm. Then they heard war-cries, and they thought: ""Maybe this is a war-party"". They escaped to the shore, and hid behind a log. Now canoes came up, and they heard the noise of paddles, and saw one canoe coming up to them. There were five men in the canoe, and they said:

""What do you think? We wish to take you along. We are going up the river to make war on the people.""

One of the young men said,""I have no arrows.""

""Arrows are in the canoe,"" they said.

""I will not go along. I might be killed. My relatives do not know where I have gone. But you,"" he said, turning to the other, ""may go with them.""

So one of the young men went, but the other returned home.

And the warriors went on up the river to a town on the other side of Kalama. The people came down to the water and they began to fight, and many were killed. But presently the young man heard one of the warriors say, ""Quick, let us go home: that Indian has been hit."" Now he thought: ""Oh, they are ghosts."" He did not feel sick, but they said he had been shot.

So the canoes went back to Egulac and the young man went ashore to his house and made a fire. And he told everybody and said: ""Behold I accompanied the ghosts, and we went to fight. Many of our fellows were killed, and many of those who attacked us were killed. They said I was hit, and I did not feel sick.""

He told it all, and then he became quiet. When the sun rose he fell down. Something black came out of his mouth. His face became contorted. The people jumped up and cried.

He was dead.",
305,experiment,False,0,The biggest challenge of the 21st century is the irony of the techonology of abundance in the hands of those thinking of scarcity,The biggest challenge of the 21st century is the irony of technologies of abundance in the hands of those thinking in terms of scarcity
561,experiment,False,0,Research shows that some chemicals all around can be more dangerous than we thought.,Research shows that some chemicals all around can be more dangerous than we thought.
